,A02D1R,A02D2R,A04D1R,A04D2R,A06D1R,A06D2R,A07D1R,A07D2R,A09D1R,A09D2R,A11D1R,A11D2R,B13D1R,B13D2R,B15D1R,B15D2R,B17D1R,B17D2R,B20D1R,B20D2R,B22D1R,B22D2R,B24D1R,B24D2R,C25D1R,C25D2R,C27D1R,C27D2R,C29D1R,C29D2R,C32D1R,C32D2R,C34D1R,C34D2R,C36D1R,C36D2R,D38D1R,D38D2R,D40D1R,D40D2R,D42D1R,D42D2R,D43D1R,D43D2R,D45D1R,D45D2R,D47D1R,D47D2R,A01W1R,A01W2R,A03W1R,A03W2R,A05W1R,A05W2R,A08W1R,A08W2R,A10W1R,A10W2R,A12W1R,A12W2R,B14W1R,B14W2R,B16W1R,B16W2R,B18W1R,B18W2R,B19W1R,B19W2R,B21W1R,B21W2R,B23W1R,B23W2R,C26W1R,C26W2R,C28W1R,C28W2R,C30W1R,C30W2R,C31W1R,C31W2R,C33W1R,C33W2R,C35W1R,C35W2R,D37W1R,D37W2R,D39W1R,D39W2R,D41W1R,D41W2R,D44W1R,D44W2R,D46W1R,D46W2R,D48W1R,D48W2R
d77870d34b296c8561b1972668ac4d73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
cfe355467caeb25a7d74e58eb5497317,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
810dbb6bac9fc3f4d0afed3906907e21,0,0,0,0,0,0,19,0,26,0,0,19,0,0,0,0,26,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
73f9a5ff1ca1aa8566d0368e1438c722,0,0,0,0,22,12,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,13,7,11,0,0,0,0,0,0,20,0,0,13,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0
998de6c5a192585bee4069467758f323,0,15,0,0,0,16,24,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,11,0,42,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,25,0,0,0,20,14,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
4cd4f5f9555c2f44bad0c25ca18c42ca,0,14,5,0,0,0,4,18,0,0,32,51,12,0,0,0,0,0,0,0,0,13,25,0,0,0,9,4,6,0,0,0,4,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,29,0,0,31,0,0,10,0,0,0,4,15,0,10,22,19,4,0,0,0,0,0,11,0,13,0,9,0,0,0,0,0,0,0,0,10,3,0,10,0,0,2,0,10,4,11,3,0
002b51408794734d5ee0d962dbd4efd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a38549974d9efcfba4982554626cd616,0,0,0,52,29,31,66,24,0,0,0,4,15,8,22,23,0,27,0,0,21,47,0,14,24,14,26,21,0,0,25,22,28,22,58,9,52,9,12,0,9,0,0,9,0,0,17,0,7,36,0,19,0,10,10,5,0,0,0,0,18,0,14,0,28,29,11,19,24,33,18,0,64,0,0,0,0,6,0,10,21,0,0,0,0,0,17,0,35,15,0,0,0,10,0,19
d1530859d5d4ba97e55b25762816f32a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01f90efaafc09d447670e3a250a5c820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12cfea66899274e4dd789c6bbcd5560e,0,0,0,51,0,100,82,0,42,0,0,0,20,0,0,0,0,0,0,38,0,34,0,0,0,0,0,0,0,0,0,0,60,0,55,0,54,39,0,22,0,0,0,0,0,0,0,0,0,0,0,82,0,0,37,0,0,0,52,55,0,0,109,35,25,0,0,0,0,0,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,143,0,0,0,0,0,0,0,0
6a92a69b947eaee39896d882a6aa2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e35aaf679365af55eba55148404f1d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0
d2e03c5e522b81f11a0ded3ff720cae6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e16de8920bdfa6110e613ea05b9160eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
46cb0469eb829b2589e9c51904de7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464213062a285c797e19817d3b59d4e,0,0,0,8,0,9,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
3d7ac760e51aaa9869a3f97868d0f7cc,7,30,0,7,0,0,10,0,6,0,0,0,6,0,0,0,8,0,6,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e810d96006ae1740e29acc89336acb7e,42,0,0,15,20,0,35,27,16,29,0,0,0,24,24,19,0,10,0,13,0,18,0,0,14,22,0,0,0,11,14,0,22,0,51,0,0,0,74,0,14,0,0,0,0,16,16,0,8,10,0,26,0,29,0,21,0,11,0,13,15,0,41,11,0,0,21,0,0,0,0,0,25,0,0,14,0,0,0,11,0,0,0,0,0,16,12,11,24,0,0,0,0,23,0,0
b018469d7d3d7c33f6faec822d7abeb0,4,0,0,0,0,0,0,32,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,0,6,0,0,0,5,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,10,0,2,0,0,0,0,6,0,0,0,0,0
7b0f5356226bb2ef647231e05eeb213a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a375c66350044f22818680e0d909db29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
e02d5ea414d97ebdedc7752b456f86ed,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,391
11e9f9baf162c97cf764905593e9dee0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
9930515b6386e588ac4d384fe0e420ac,0,0,0,33,0,0,0,0,0,27,0,0,28,0,0,0,15,16,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce6d6cded14c82723768903d390d71e5,20,40,18,0,30,24,0,0,66,12,0,0,41,0,50,43,17,0,22,0,17,69,0,60,20,29,0,82,19,23,29,46,34,23,54,12,41,36,53,31,21,38,0,0,0,0,0,0,0,23,23,47,0,0,19,14,0,0,22,0,0,25,41,0,45,18,31,35,30,31,35,0,0,12,0,0,0,0,0,0,53,0,0,10,0,14,26,11,27,46,0,0,0,0,0,0
cd003ab54c86e2099ccf4d6b41bf4de2,0,0,0,0,0,9,0,0,6,0,0,0,5,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
049b16385868428317e8170108917f23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,49,0,75,0,0,61,0,0,0,0,0,45,0,0,63,0,0,0,0,0,0,154,37,0,0,0,0,0,0,0,29,0,0,0,0,0,0,15,0,0,0,0
8045750ad4aad8d71c7ebd5e90fa7ced,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
a1ff9a9ce4f2bcf993c853b9afe534c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
ecfc8d121b01b9385d748a86dc512ee6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98aded9cd357ea9e838605b142896fda,11,10,0,26,35,41,90,0,31,0,0,15,24,21,9,0,44,21,56,0,0,64,15,0,32,36,19,29,9,0,28,27,15,82,72,81,26,16,10,16,0,34,17,26,30,0,28,20,0,14,10,26,0,19,13,0,11,21,27,31,7,0,54,31,98,28,52,0,87,0,11,13,0,0,0,32,31,30,22,13,30,0,0,0,23,34,35,50,37,39,0,0,0,14,19,0
b437e4ba3b342073bcc37175a590b472,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
84f28eb3dfbcf3d85cf69ce59833d67d,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0
4ca23667f0f7f57b6fa701760f3eb0e2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,41,0,0,3,0,0,4,0,5,0,5,6,0,0,20,0,4
73e3a522ce93464f5dd30d14b9d2b736,0,0,0,0,14,0,26,0,0,0,0,0,0,0,0,0,16,15,19,11,0,0,0,0,0,0,0,0,13,0,12,0,12,0,0,0,0,17,0,20,0,0,0,14,0,0,25,11,13,0,0,7,0,9,0,0,0,0,0,0,0,0,0,31,0,0,0,0,17,0,0,0,0,0,0,20,55,10,0,0,0,0,0,0,0,0,14,0,21,14,0,0,0,15,0,0
3cf558dc5ee56c7d5adbc7bc764726d1,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f648b12c5c5f2bca88ae00f64439550,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cb3a23fd6720503a74d6c47127c2466,12,0,0,0,0,0,0,46,0,0,0,24,0,12,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e8b7f352ae116619e2fbda53833fdfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1a7ab8c35f92eae6a38c9482f7a58db3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
14f161a1af462a03d7f19432cfdb68c6,82,0,30,48,44,52,56,23,55,108,27,0,26,0,37,62,27,16,39,17,42,44,0,32,59,38,22,108,30,0,20,48,154,39,92,107,85,26,68,0,30,87,0,14,0,0,19,0,25,30,42,92,0,67,26,51,54,97,17,43,66,42,56,28,45,22,27,33,21,43,64,46,52,29,0,31,0,48,0,116,20,0,0,19,0,23,25,48,82,77,0,0,20,227,0,86
1c5e1a828792696af6824aa6234db00e,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
e1b7fd335748054ce0eba6e200796375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29a274e12e037c7cddf0cc9fdd1e216a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0
efb349339453fff8267a4613eb978e82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44eeb7e4a392fa985428a86eecc059dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01cd2288507afa199ef0c764ed0fcc52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
e75320dbea2ff91234a6e3a7260a0d94,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
985665c3d15f73de60c2bf9a079e5121,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
41be68590d9139e20316b0cbe6ace4de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74d69fd27ce98e30efe3080a35b93f1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6398acbfe9703c38f8006f48973e9951,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,120,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
f8f6745bdc7c040ade37699b5e42c3fc,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59bd99f6d0e9f79e95a2132f0fd00223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67536b6fde95dd328b35d905e279e2c1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,266,61,0,0,0,0,0,409,0,0,0,0,45,133,0,0,0,0,0,0,77,0,0,0,0,0,0,35,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,45,0,0,0,0,51,201,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
6d100e3128eb3696ee1ba601fdfa78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
09ccbb6552a6f13f70b22ade8e508f0c,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da233ef681a2b67446333aa0657a4593,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc18a963ce25bf7bae61cba5a08ab7b7,53,38,0,29,21,73,132,31,29,14,41,53,32,43,0,0,78,33,56,54,11,33,34,0,30,44,8,70,30,33,40,29,61,39,19,23,12,15,55,47,27,33,0,34,12,0,62,13,160,139,16,56,17,42,61,44,63,81,34,35,0,12,27,81,43,0,46,35,45,0,0,0,0,27,0,54,78,30,14,0,0,7,0,25,53,33,29,13,45,23,0,0,38,52,22,0
70fbdbac73a3126c1d50cc680a91b6a9,0,0,0,11,0,0,15,17,0,0,30,42,0,25,0,0,18,19,0,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,9,0,0,13,0,0,0,21,13,53,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,22,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,12,0,12,10,0,0,0,0,0,0,0,0,0,0,0
98ddbd84c20d01b5b3fe3c2c9610bf4a,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
